ocnt_batch	ammonium_fluoride_area	ammonium_formate_area
OCNT-2310494-AA-004	249869	79709
OCNT-2311774-AA-004	8738.5	6968.5
OCNT-2309216-AA-004	16433.5	2703
OCNT-2313054-AA-004	25447.5	11749.5
OCNT-2313374-AA-004	44089	9719.5
OCNT-2309536-AA-004	125063.5	38673.5
OCNT-2310814-AA-004	2208	544
OCNT-2312094-AA-004	89293	43436
OCNT-2313070-AA-004	160806	51599
OCNT-2311790-AA-004	53981.5	22395.5
OCNT-2310510-AA-004	65291	30447.5
OCNT-2309232-AA-004	12333.5	3474.5
OCNT-2309552-AA-004	3843	866
OCNT-2310830-AA-004	313996.5	201164.5
OCNT-2313390-AA-004	3186	173
OCNT-2312110-AA-004	8180	4280.5
OCNT-2313086-AA-004	68670	14780
OCNT-2310526-AA-004	13768	5795
OCNT-2311806-AA-004	7290.5	2482
OCNT-2309248-AA-004	32283	18772.5
OCNT-2313406-AA-004	8467.5	3804.5
OCNT-2312126-AA-004	114287	54134
OCNT-2310846-AA-004	18501.5	4503.5
OCNT-2309568-AA-004	11779.5	2585
OCNT-2311822-AA-004	28370	18687.5
OCNT-2309264-AA-004	444639	237029.5
OCNT-2313102-AA-004	7238	1840
OCNT-2310542-AA-004	29837.5	8144
OCNT-2309584-AA-004	1176	198
OCNT-2313422-AA-004	25633.5	13499
OCNT-2312142-AA-004	23364	6349.5
OCNT-2310862-AA-004	16992	5831.5
OCNT-2309280-AA-004	110680	50500
OCNT-2313118-AA-004	22050.5	5667.5
OCNT-2311838-AA-004	5377	1111.5
OCNT-2310558-AA-004	60241	38898
OCNT-2310878-AA-004	64337	28524
OCNT-2309600-AA-004	258352.5	156952
OCNT-2312158-AA-004	76102	13295.5
OCNT-2313438-AA-004	7251	1403
OCNT-2310574-AA-004	30284	10422
OCNT-2311854-AA-004	98994	72714
OCNT-2313134-AA-004	24188.5	3302
OCNT-2309296-AA-004	181248.5	89664.5
OCNT-2312174-AA-004	29077.5	9848.5
OCNT-2313454-AA-004	155261	45118
OCNT-2309616-AA-004	28595	11118
OCNT-2310894-AA-004	17994.5	5901
OCNT-2309312-AA-004	15973.5	3744
OCNT-2311870-AA-004	0	0
OCNT-2310590-AA-004	11257	2921.5
OCNT-2313150-AA-004	17111.5	5647
OCNT-2312190-AA-004	80407.5	27918.5
OCNT-2310910-AA-004	20583.5	4750
OCNT-2309632-AA-004	20684.5	4963
OCNT-2313470-AA-004	474757	260266.5
OCNT-2310606-AA-004	144779	48920
OCNT-2311886-AA-004	100265.5	43542.5
OCNT-2313166-AA-004	14167.5	4137
OCNT-2309328-AA-004	16955	4233.5
OCNT-2310926-AA-004	58526.5	24917
OCNT-2313486-AA-004	175690	46257.5
OCNT-2312206-AA-004	371328	230879
OCNT-2309648-AA-004	408072.5	247455.5
OCNT-2310622-AA-004	45539	17116.5
OCNT-2313182-AA-004	84901	39292
OCNT-2309344-AA-004	3277.5	2094
OCNT-2311902-AA-004	27501.5	8564
OCNT-2309664-AA-004	30157	6828
OCNT-0793317-AA-005	77530	27519.5
OCNT-2310942-AA-004	384454	231813
OCNT-2312222-AA-004	192268.5	35309.5
OCNT-2310638-AA-004	106604	123905.5
OCNT-2313198-AA-004	44404	23374.5
OCNT-2309360-AA-004	2068.5	154
OCNT-2311918-AA-004	172537	81253.5
OCNT-2309679-AA-004	567	0
OCNT-2312238-AA-004	12651	1663.5
OCNT-2310958-AA-004	54915.5	15390.5
OCNT-2313517-AA-004	10275	1265
OCNT-2311934-AA-004	6804.5	2094.5
OCNT-2309376-AA-004	8969	2001
OCNT-2310654-AA-004	162841	84170
OCNT-2313214-AA-004	11641.5	3616
OCNT-2310530-AA-004	20142.5	9670
OCNT-2309982-AA-004	201953.5	117979
OCNT-2308724-AA-004	7348.5	3416
OCNT-2313533-AA-004	23644	7708.5
OCNT-2310974-AA-004	33238	4827.5
OCNT-2309695-AA-004	51057.5	10208
OCNT-2313230-AA-004	14031	7727
OCNT-2310670-AA-004	6141	1523.5
OCNT-2311950-AA-004	91356	26789
OCNT-2313549-AA-004	35062	12377
OCNT-2312270-AA-004	3255	927
OCNT-2309711-AA-004	11345	3842.5
OCNT-2310990-AA-004	13248.5	2723.5
OCNT-2313246-AA-004	1238	147.5
OCNT-2310686-AA-004	16364	5460
OCNT-2309408-AA-004	20603.5	10759
OCNT-2311966-AA-004	139854.5	82952
OCNT-2311006-AA-004	253645.5	145444.5
OCNT-2313565-AA-004	25611	6351
OCNT-2309727-AA-004	33246	5289
OCNT-2312286-AQ-004	5514.5	2387.5
OCNT-2310383-AA-004	18905	11153
OCNT-2311662-AA-004	25813.5	9926
OCNT-2312942-AA-004	45948.5	23409
OCNT-2309104-AA-004	33833	9747
OCNT-2310702-AA-004	9290	560
OCNT-2311982-AA-004	17561.5	4820
OCNT-2313262-AA-004	53096.5	22018
OCNT-2309424-AA-004	81170.5	55059.5
OCNT-2310398-AA-004	30678	10292
OCNT-2311678-AA-004	20210.5	4252
OCNT-2309120-AA-004	96775.5	36025.5
OCNT-2312958-AA-004	26961	5612
OCNT-2313278-AA-004	3460.5	424
OCNT-2311998-AA-004	22426	9291
OCNT-2309440-AA-004	34811.5	9381.5
OCNT-2310718-AA-004	64587.5	13677
OCNT-2310414-AA-004	138268.5	39825.5
OCNT-2311694-AA-004	46753.5	19083.5
OCNT-2309136-AA-004	10609	3029.5
OCNT-2312974-AA-004	16207	2571.5
OCNT-2310096-AA-004	84486	13443.5
OCNT-2308817-AA-004	452248.5	269804.5
OCNT-2311375-AA-004	57538	29401
OCNT-2312655-AA-004	26571	22584
OCNT-2309792-AA-004	81581	13029.5
OCNT-2311071-AA-004	11299.5	3313
OCNT-2312351-AA-004	70168.5	49342.5
OCNT-2308513-AA-004	5921.5	987
OCNT-2308833-AA-004	81111.5	19410
OCNT-2312671-AA-004	148931	56696.5
OCNT-2310112-AA-004	6471.5	2088.5
OCNT-2311391-AA-004	9802	3903
OCNT-2312367-AA-004	260607.5	106080
OCNT-2308529-AA-004	46861.5	24075
OCNT-2309808-AA-004	89008	26529.5
OCNT-2311087-AA-004	53402	18424
OCNT-2311407-AA-004	6970	3053.5
OCNT-2310128-AA-004	579.5	279
OCNT-2312687-AA-004	35864	9257.5
OCNT-2308849-AA-004	55552	30097
OCNT-2308545-AA-004	54934	35727
OCNT-2311103-AA-004	32412.5	9804
OCNT-2312383-AA-004	10045	2537.5
OCNT-2309824-AA-004	55179	6999.5
OCNT-2308865-AA-004	21018.5	7048
OCNT-2312703-AA-004	267249.5	123619.5
OCNT-2311423-AA-004	36980	15901.5
OCNT-2310144-AA-004	73009.5	56130
OCNT-2309840-AA-004	13790	2219.5
OCNT-2312399-AA-004	176911	26934
OCNT-2311119-AA-004	255839.5	78855.5
OCNT-2308561-AA-004	10019.5	2768
OCNT-2312719-AA-004	22036.5	9048
OCNT-2310160-AA-004	37194.5	14661.5
OCNT-2311439-AA-004	8471	3106.5
OCNT-2308881-AA-004	9620.5	2581
OCNT-2309856-AA-004	76433.5	15717
OCNT-2308577-AA-004	4586.5	937.5
OCNT-2311135-AA-004	34828.5	8860
OCNT-2312415-AA-004	13832.5	3993
OCNT-2312735-AA-004	82766	24733
OCNT-2311455-AA-004	17303.5	8718.5
OCNT-2310176-AA-004	22697.5	9217.5
OCNT-2308593-AA-004	44682	7493
OCNT-2312431-AA-004	66143.5	7619.5
OCNT-2309872-AA-004	51660	11210
OCNT-2311151-AA-004	27391.5	5740.5
OCNT-2312751-AA-004	25543	7922
OCNT-2308913-AA-004	11155.5	2304
OCNT-2310192-AA-004	93654.5	13786
OCNT-2311471-AA-004	7590	2547.5
OCNT-2311167-AA-004	125370	53874.5
OCNT-2309888-AA-004	0	0
OCNT-2308609-AA-004	51709	38307
OCNT-2312447-AA-004	232179	141449.5
OCNT-2310208-AA-004	2583	1007
OCNT-2312767-AA-004	14214	5468.5
OCNT-2308929-AA-004	107361.5	36043
OCNT-2311183-AA-004	1722.5	110.5
OCNT-2308625-AA-004	49711.5	15497.5
OCNT-2312463-AA-004	172352	100928.5
OCNT-2309904-AA-004	13013.5	6221
OCNT-2311503-AA-004	66484.5	31481.5
OCNT-2310224-AA-004	57457	7302
OCNT-2312783-AA-004	93289.5	36952
OCNT-2308945-AA-004	8454	3546.5
OCNT-2309920-AA-004	1882	356
OCNT-2312479-AA-004	62519	25868
OCNT-2308641-AA-004	245355	82776
OCNT-2311199-AA-004	19626	5884.5
OCNT-2311519-AA-004	37784.5	9249
OCNT-2308961-AA-004	229868	189550
OCNT-2310240-AA-004	250821.5	84419
OCNT-2312799-AA-004	22648.5	9319.5
OCNT-2312495-AA-004	19085.5	3306
OCNT-2309936-AA-004	177675	95959
OCNT-2308657-AA-004	1045.5	203.5
OCNT-2311215-AA-004	42757.5	15536.5
OCNT-2308977-AA-004	11243	8859.5
OCNT-2311535-AA-004	40664	19567.5
OCNT-2312815-AA-004	8127	2285.5
OCNT-2310256-AA-004	12436.5	3325
OCNT-2312511-AA-004	19304.5	7371.5
OCNT-2311231-AA-004	101410	69107
OCNT-2308673-AA-004	153763	105075
OCNT-2309952-AA-004	10079	3370.5
OCNT-2311551-AA-004	376259.5	230893.5
OCNT-2312831-AA-004	262133	113796.5
OCNT-2310272-AA-004	10961	3694
OCNT-2308993-AA-004	43	0
OCNT-2308689-AA-004	345145.5	220380
OCNT-2311247-AA-004	5306	1112.5
OCNT-2312527-AA-004	85690	28118.5
OCNT-2309968-AA-004	5770	792
OCNT-2311567-AA-004	39669.5	10460.5
OCNT-2309009-AA-004	13798.5	7375.5
OCNT-2312847-AA-004	4438	1391.5
OCNT-2310288-AA-004	13284.5	2603
OCNT-2311263-AA-004	68418.5	23856
OCNT-2308705-AA-004	57406	16027.5
OCNT-2309984-AA-004	18511	9495.5
OCNT-2312543-AA-004	12501.5	5073
OCNT-2311583-AA-004	259	0
OCNT-2309025-AA-004	87631.5	34900.5
OCNT-2312863-AA-004	24443.5	12174.5
OCNT-2310304-AA-004	220080.5	89985.5
OCNT-2311279-AA-004	36115.5	18384.5
OCNT-2310000-AA-004	2304	79
OCNT-2312559-AA-004	53744.5	23133
OCNT-2308721-AA-004	91161.5	48227
OCNT-2309041-AA-004	201920	66685.5
OCNT-2310320-AA-004	81487	24034
OCNT-2311599-AA-004	216843.5	71209.5
OCNT-2312879-AA-004	241058.5	178586.5
OCNT-2311295-AA-004	95716	66634
OCNT-2310016-AA-004	1854	73.5
OCNT-2308737-AA-004	24174	4599.5
OCNT-2312575-AA-004	25929.5	11885
OCNT-2309518-AA-004	15862	6483
OCNT-2310912-AA-004	346699.5	209709.5
OCNT-2308493-AA-004	29134.5	9099
OCNT-2311615-AA-004	15196.5	5021
OCNT-2312895-AA-004	160665.5	77051
OCNT-2309057-AA-004	38091.5	13952.5
OCNT-2310336-AA-004	40542	24189
OCNT-2310032-AA-004	11848	2685.5
OCNT-2308753-AA-004	8112	2919
OCNT-2312591-AA-004	34340	4883
OCNT-2311311-AA-004	102875	24536.5
OCNT-2310352-AA-004	26262	13700
OCNT-2312911-AA-004	494909	204539
OCNT-2310048-AA-004	32967	14969.5
OCNT-2308769-AA-004	3241.5	468
OCNT-2312607-AA-004	25016	7264.5
OCNT-2312927-AA-004	29199.5	14186.5
OCNT-2310368-AA-004	1397	359
OCNT-2309089-AA-004	17716.5	8529.5
OCNT-2308466-AA-004	138265	91902
OCNT-2312303-AA-004	40494	29008
OCNT-2309744-AA-004	22500.5	8903.5
OCNT-2311023-AA-004	24408	12882.5
OCNT-2308785-AA-004	74008	51748.5
OCNT-2312623-AA-004	46007	4567
OCNT-2311343-AA-004	98474	37822
OCNT-2310064-AA-004	25312	3460
OCNT-2309760-AA-004	2568.5	607.5
OCNT-2308481-AA-004	113565.5	111956.5
OCNT-2312319-AA-004	69881.5	28512.5
OCNT-2311039-AA-004	89035	30336
OCNT-2311359-AA-004	13099.5	3980.5
OCNT-2312639-AA-004	62656	26119.5
OCNT-2308801-AA-004	217.5	85
OCNT-2310080-AA-004	25377	7006
OCNT-2309776-AA-004	42956.5	33743.5
OCNT-2311055-AA-004	8992.5	2954
OCNT-2312335-AA-004	69824	64186.5
OCNT-2308497-AA-004	7866	3830
OCNT-2312015-AA-004	172134.5	157368.5
OCNT-2313295-AA-004	57797.5	12517
OCNT-2310735-AA-004	26857.5	11711
OCNT-2309457-AA-004	113254	34343.5
OCNT-2312991-AA-004	55150	19451
OCNT-2311711-AA-004	43649	11620.5
OCNT-2309153-AA-004	23142	10659
OCNT-2310431-AA-004	10336.5	2860.5
OCNT-2310751-AA-004	45172.5	11470
OCNT-2309473-AA-004	39971	35780.5
OCNT-2313311-AA-004	14908.5	5412
OCNT-2312031-AQ-004	5188	1509.5
OCNT-2309169-AA-004	18801	14133
OCNT-2313007-AA-004	138231.5	33249.5
OCNT-2311727-AA-004	71216.5	26242
OCNT-2310447-AA-004	349308	155950
OCNT-2313327-AA-004	601.5	180.5
OCNT-2309489-AA-004	19668	6871
OCNT-2310767-AA-004	62952.5	22457.5
OCNT-2312047-AA-004	88003	27515
OCNT-2311743-AA-004	17139.5	16678
OCNT-2310463-AA-004	114283.5	53423
OCNT-2309185-AA-004	44132	18029
OCNT-2313023-AA-004	4963	1490
OCNT-2313343-AA-004	19458.5	3915
OCNT-2309505-AA-004	63318.5	15620.5
OCNT-2312063-AA-004	238522.5	89644.5
OCNT-2310783-AA-004	251934	50210
OCNT-2310479-AA-004	147982.5	95448
OCNT-2313039-AA-004	32210.5	17508
OCNT-2309201-AA-004	154022	111314
OCNT-2311759-AA-004	149822	96178
OCNT-2309521-AA-004	45897	24986.5
OCNT-2312079-AA-004	46526.5	21445
OCNT-2313359-AA-004	59309	9621.5
OCNT-2313055-AA-004	174354.5	58774.5
OCNT-2309217-AA-004	176478.5	105708
OCNT-2311775-AA-004	16319.5	4829
OCNT-2310495-AA-004	104466.5	28533.5
OCNT-2309537-AA-004	201286	159089
OCNT-2313375-AA-004	180758	101246
OCNT-2310815-AA-004	8761.5	3049
OCNT-2312095-AA-004	282880	164432
OCNT-2309233-AA-004	39304.5	11709
OCNT-2313071-AA-004	8199.5	613
OCNT-2310511-AA-004	26699.5	8674
OCNT-2311791-AA-004	30938.5	12890.5
OCNT-2313391-AA-004	73242	29362
OCNT-2309553-AA-004	22662.5	6425
OCNT-2310831-AA-004	425658.5	300170
OCNT-2312111-AA-004	69903.5	32674
OCNT-2310527-AA-004	47959	23891
OCNT-2311807-AA-004	213345.5	47805.5
OCNT-2309249-AA-004	105513.5	43976.5
OCNT-2313087-AA-004	20052.5	14862
OCNT-2313407-AA-004	12859.5	2499
OCNT-2309569-AA-004	9485.5	4832.5
OCNT-2312127-AA-004	39043	12306
OCNT-2310847-AA-004	22814	9728.5
OCNT-2311823-AA-004	100007	28316.5
OCNT-2313103-AA-004	63278	16563
OCNT-2310543-AA-004	94451	31143
OCNT-2309265-AA-004	136727.5	115843.5
OCNT-2310863-CN-004	164094.5	65642.5
OCNT-2313423-AA-004	127261	65827
OCNT-2309585-AA-004	11080.5	2773
OCNT-2312143-AA-004	3661.5	740.5
OCNT-2309281-AA-004	2108	144.5
OCNT-2311839-AA-004	29289.5	6142.5
OCNT-2310559-AA-004	126125	21124.5
OCNT-2313119-AA-004	57288	17024
OCNT-2313439-AA-004	28463.5	11585.5
OCNT-2310879-AA-004	35302	8051
OCNT-2312159-AA-004	51553	20634.5
OCNT-2309601-AA-004	15020	5475
OCNT-2311855-AA-004	35713	9019
OCNT-2309297-AA-004	153017	115323
OCNT-2313135-AA-004	16688.5	8469.5
OCNT-2310575-AA-004	30179	8208.5
OCNT-2312175-AA-004	2587	243
OCNT-2309617-AA-004	4382	1293.5
OCNT-2310895-AA-004	30415.5	18274.5
OCNT-2313455-AA-004	19282	7693.5
OCNT-2310591-AA-004	35973	20960.5
OCNT-2311871-AA-004	27401.5	5107
OCNT-2313151-AA-004	50215.5	28128
OCNT-2309313-AA-004	163544.5	66758
OCNT-2309633-AA-004	293265.5	101548
OCNT-2313471-AA-004	42840.5	15529
OCNT-2312191-AA-004	533052.5	328532
OCNT-2310911-AA-004	8943.5	2123.5
OCNT-2313167-AA-004	266109.5	114505
OCNT-2311887-AA-004	11902.5	3001.5
OCNT-2309329-AA-004	555.5	48
OCNT-2310607-AA-004	20754.5	7337.5
OCNT-2310927-AA-004	306809	215021.5
OCNT-2313487-AA-004	69174	12558
OCNT-2309649-AA-004	23346.5	13186.5
OCNT-2312207-AA-004	240585	102248.5
OCNT-2309345-AA-004	192191	76395.5
OCNT-2310623-AA-004	32390	6848
OCNT-2313183-AA-004	65860.5	25574.5
OCNT-2311903-AA-004	96132.5	51297.5
OCNT-2310943-AA-004	1174	61
OCNT-2312223-AA-004	49018	9975.5
OCNT-2313502-AA-004	44683	23817.5
OCNT-2309665-AA-004	170190.5	68192.5
OCNT-2309361-AA-004	44088.5	6799.5
OCNT-2310639-AA-004	103371	67741
OCNT-2313199-AA-004	33033	10420.5
OCNT-2311919-AA-004	96984	17430.5
OCNT-2312239-AA-004	190221	80384.5
OCNT-2310959-AA-004	30142.5	3316.5
OCNT-2309680-AA-004	230862.5	93541
OCNT-2313518-AA-004	73328.5	22435.5
OCNT-2313215-AA-004	5400.5	1670
OCNT-2310655-AA-004	17301.5	10342
OCNT-2309377-AA-004	160444.5	106851
OCNT-2311935-AA-004	110101	41850
OCNT-2309890-AA-004	91564.5	28354
OCNT-2310599-AA-004	81871.5	24287
OCNT-2310676-AA-004	13969	3641
OCNT-2312255-AA-004	158774.5	103012.5
OCNT-2313534-AA-004	10542	2912.5
OCNT-2309696-AA-004	58448.5	49724.5
OCNT-2310975-AA-004	372759	227092
OCNT-2313231-AA-004	22818.5	4569
OCNT-2310671-AA-004	1464	353.5
OCNT-2309393-AA-004	493403.5	281564
OCNT-2311951-AA-004	61358	19307
OCNT-2313550-AA-004	18921.5	5226
OCNT-2309712-AA-004	68145.5	47242
OCNT-2310991-AA-004	79068	39346
OCNT-2312271-AA-004	176236.5	99118.5
OCNT-2311967-AA-004	189400.5	75315.5
OCNT-2310687-AA-004	6262	1749
OCNT-2309409-AA-004	2888	222
OCNT-2313247-AA-004	34884.5	5480
OCNT-2309728-AA-004	589.5	0
OCNT-2312287-AA-004	67711.5	24484.5
OCNT-2313566-AA-004	220793	82683
OCNT-2311007-AA-004	292014	225020
OCNT-2311663-AA-004	42695.5	19792
OCNT-2309105-AA-004	73706.5	14077.5
OCNT-2312943-AA-004	9895.5	3518
OCNT-2310384-AA-004	49386.5	12134
OCNT-2311983-AA-004	63184.5	19995
OCNT-2309425-AA-004	45776	4345.5
OCNT-2313263-AA-004	0	0
OCNT-2310703-AA-004	132674	45355.5
OCNT-2310399-AA-004	60172.5	12251
OCNT-2312959-AA-004	177717	128168.5
OCNT-2309121-AA-004	276283	196443.5
OCNT-2311679-AA-004	11880	2672.5
OCNT-2310719-AA-004	14292.5	9784
OCNT-2311999-AA-004	33409	9445
OCNT-2313279-AA-004	227368	78525
OCNT-2309441-AA-004	400	1697.5
OCNT-2312975-AA-004	38478	8463.5
OCNT-2309137-AA-004	21246.5	4013
OCNT-2310415-AA-004	64950.5	32049.5
OCNT-2311695-AA-004	122157	57141.5
OCNT-2311376-AA-004	393971	254446
OCNT-2312656-AA-004	27241.5	16634
OCNT-2308818-AA-004	481040.5	284900
OCNT-2310097-AA-004	39554.5	5129
OCNT-2309793-AA-004	212511	72831
OCNT-2311072-AA-004	40545.5	40427.5
OCNT-2312352-AA-004	137262.5	36867.5
OCNT-2308514-AA-004	30983	7935
OCNT-2310113-AA-004	30897.5	15378.5
OCNT-2312672-AA-004	319218	92952
OCNT-2308834-AA-004	42826.5	21461
OCNT-2311392-AA-004	32970	13854.5
OCNT-2312368-AA-004	620827	308096.5
OCNT-2311088-AA-004	274.5	62.5
OCNT-2309809-AA-004	36068.5	9964
OCNT-2308530-AA-004	100743	92761
OCNT-2311408-AA-004	40119.5	10164.5
OCNT-2312688-AA-004	19193	2759.5
OCNT-2308850-AA-004	28099.5	9343.5
OCNT-2310129-AA-004	10974	3203.5
OCNT-2308546-AA-004	66127	46959
OCNT-2311104-AA-004	15466	7170
OCNT-2309825-AA-004	218887.5	114880.5
OCNT-2312384-AA-004	48995	29989.5
OCNT-2312704-AA-004	193842.5	146055.5
OCNT-2311424-AA-004	12086.5	1594
OCNT-2308866-AA-004	25710.5	8256
OCNT-2310145-AA-004	18342	5790
OCNT-2308562-AA-004	113268	21085.5
OCNT-2309841-AA-004	11957.5	4063.5
OCNT-2311120-AA-004	33205.5	18050.5
OCNT-2312400-AA-004	180722.5	62729.5
OCNT-2311440-AA-004	538240.5	329579
OCNT-2308882-AA-004	18869.5	3943
OCNT-2310161-AA-004	62819.5	67747.5
OCNT-2312720-AA-004	283905.5	122361.5
OCNT-2308578-AA-004	9026.5	2134
OCNT-2309857-AA-004	9235	2847.5
OCNT-2312416-AA-004	35159	13152.5
OCNT-2311136-AA-004	123716	36440.5
OCNT-2312736-AA-004	202193.5	79952
OCNT-2308898-AA-004	1120	171
OCNT-2310177-AA-004	130159	105122
OCNT-2311456-AA-004	10682	4001.5
OCNT-2312432-AA-004	110515.5	33288
OCNT-2311152-AA-004	26211.5	10602.5
OCNT-2309873-AA-004	14945.5	8052.5
OCNT-2308594-AA-004	34305	18561
OCNT-2312752-AA-004	62462	26020
OCNT-2308914-AA-004	5642	940
OCNT-2311472-AA-004	5822.5	1413.5
OCNT-2310193-AA-004	40953.5	22794
OCNT-2309889-AA-004	22761.5	7017
OCNT-2312448-AA-004	72526.5	34712
OCNT-2308610-AA-004	31275	11917
OCNT-2311168-AA-004	11303.5	2621
OCNT-2312768-AA-004	13930.5	6587
OCNT-2308930-AA-004	5245	1159
OCNT-2311488-AA-004	73306.5	31121
OCNT-2310209-AA-004	66507.5	42201
OCNT-2309905-AA-004	51617	25926.5
OCNT-2312464-AA-004	36697	20988.5
OCNT-2311184-AA-004	6605	1738
OCNT-2308626-AA-004	4751	3141.5
OCNT-2308946-AA-004	19886	3342.5
OCNT-2311504-AA-004	5727	1464.5
OCNT-2310225-AA-004	9643.5	2806
OCNT-2312784-AA-004	15193.5	9589.5
OCNT-2312480-AA-004	31890.5	5843
OCNT-2311200-AA-004	16936.5	4438.5
OCNT-2309921-AA-004	39725	5288
OCNT-2308642-AA-004	97488.5	93972
OCNT-2308962-AA-004	4237	240
OCNT-2311520-AA-004	4463.5	1178.5
OCNT-2310241-AA-004	10750	4697.5
OCNT-2312800-AA-004	58631	33402.5
OCNT-2311216-AA-004	57955	15452.5
OCNT-2312496-AA-004	31347.5	9701.5
OCNT-2308658-AA-004	59526	34667
OCNT-2308978-AA-004	58930.5	19741
OCNT-2312816-AA-004	11112.5	3643
OCNT-2311536-AA-004	62683.5	17190
OCNT-2310257-AA-004	10584	5184
OCNT-2311232-AA-004	29991.5	12658.5
OCNT-2312512-AA-004	4879	1136.5
OCNT-2308674-AA-004	15360.5	4390.5
OCNT-2309953-AA-004	8187.5	2606.5
OCNT-2311552-AA-004	255895	175063
OCNT-2308994-AA-004	30605.5	15997
OCNT-2312832-AA-004	190465.5	154202
OCNT-2310273-AA-004	1466.5	26
OCNT-2311248-AA-004	40125.5	8427.5
OCNT-2308690-AA-004	1721.5	553.5
OCNT-2309969-AA-004	192893.5	60959
OCNT-2312528-AA-004	5740.5	1149
OCNT-2312848-AA-004	148862.5	100442.5
OCNT-2311568-AA-004	567.5	28
OCNT-2310289-AA-004	65553.5	22929.5
OCNT-2309010-AA-004	7064	3242.5
OCNT-2309985-AA-004	5948	1172
OCNT-2311264-AA-004	58444.5	9360
OCNT-2308706-AA-004	121108	44529.5
OCNT-2312544-AA-004	14946.5	3091.5
OCNT-2312864-AA-004	13939.5	5194
OCNT-2311584-AA-004	47956	20201
OCNT-2309026-AA-004	165720	80110.5
OCNT-2310305-AA-004	5613.5	1534.5
OCNT-2310001-AA-004	44352.5	4170.5
OCNT-2312560-AA-004	16939.5	4820
OCNT-2311280-AA-004	530.5	25
OCNT-2308722-AA-004	3327	314
OCNT-2312880-AA-004	35308	16996.5
OCNT-2309042-AA-004	47569.5	7372
OCNT-2310321-AA-004	3703	1809
OCNT-2311600-AA-004	9326.5	2901.5
OCNT-2311296-AA-004	12961	5598.5
OCNT-2308738-AA-004	118753.5	62683.5
OCNT-2312576-AA-004	14591	6631
OCNT-2310017-AA-004	136967.5	65585
OCNT-2309937-AA-004	19315	6514
OCNT-2308531-AA-004	82188	19241
OCNT-2309088-AA-004	14533.5	8453
OCNT-2312896-AA-004	23364.5	3802.5
OCNT-2310337-AA-004	164689.5	71047.5
OCNT-2309058-AA-004	63553.5	24337.5
OCNT-2311616-AA-004	10471.5	1593
OCNT-2312592-AA-004	81193.5	14168
OCNT-2308754-AA-004	10242	3588
OCNT-2310033-AA-004	181069	52695.5
OCNT-2311312-AA-004	44906	28484.5
OCNT-2310353-AA-004	30845	19814.5
OCNT-2312912-AA-004	146664	38957.5
OCNT-2309074-AA-004	13485.5	4424.5
OCNT-2311632-AA-004	138557	66247
OCNT-2312608-AA-004	322249.5	146617.5
OCNT-2310049-AA-004	52	78.5
OCNT-2308770-AA-004	18853.5	5743.5
OCNT-2311328-AA-004	204945.5	66793.5
OCNT-2312928-AA-004	10999	4052.5
OCNT-2310369-AA-004	88596.5	10738
OCNT-2309090-AA-004	16695.5	4070
OCNT-2311648-AA-004	23233	9065.5
OCNT-2308467-AA-004	54348	17622
OCNT-2309745-AA-004	17435	5293.5
OCNT-2311024-AA-004	271104.5	58290.5
OCNT-2312304-AA-004	15863.5	3369
OCNT-2312624-AA-004	107969	35400
OCNT-2308786-AA-004	5161.5	1554.5
OCNT-2310065-AA-004	32593.5	16490.5
OCNT-2311344-AA-004	149802.5	138209
OCNT-2308482-AA-004	236423	122051
OCNT-2312320-AA-004	11430.5	2504
OCNT-2311040-AA-004	142419.5	78400
OCNT-2309761-AA-004	47100.5	18581
OCNT-2308802-AA-004	253763	193518.5
OCNT-2311360-AA-004	56117	16617.5
OCNT-2310081-AA-004	2475.5	192.5
OCNT-2312640-AA-004	19990.5	6405.5
OCNT-2308498-AA-004	5830	1204.5
OCNT-2311056-AA-004	429.5	0
OCNT-2309777-AA-004	543	41
OCNT-2312336-AA-004	13187.5	3663
OCNT-2313296-AA-004	20058	11102.5
OCNT-2312016-AA-004	77635	87458.5
OCNT-2310736-AA-004	217731.5	65045.5
OCNT-2309458-AA-004	74706	27751
OCNT-2310432-AA-004	2958.5	969.5
OCNT-2309154-AA-004	28782	8291
OCNT-2312992-AA-004	126293	69902.5
OCNT-2311712-AA-004	0	0
OCNT-2309474-AA-004	213233.5	48703.5
OCNT-2313312-AA-004	35252.5	10210.5
OCNT-2310752-AA-004	72483	8542
OCNT-2312032-AA-004	12525.5	2980.5
OCNT-2309170-AA-004	72828	20878
OCNT-2311728-AA-004	48826	22350
OCNT-2310448-AA-004	11755	4126.5
OCNT-2313008-AA-004	171031.5	53207.5
OCNT-2310768-AA-004	73706	45723.5
OCNT-2313328-AA-004	11517.5	4651
OCNT-2309490-AA-004	61792.5	18968.5
OCNT-2312048-AA-004	87122	26292
OCNT-2310464-AA-004	15894	4021
OCNT-2311744-AA-004	85582.5	19537
OCNT-2309186-AA-004	254084	115769
OCNT-2313024-AA-004	268712	131930.5
OCNT-2313344-AA-004	7914.5	2677
OCNT-2310784-AA-004	27083.5	13109.5
OCNT-2309506-AA-004	11495	4925.5
OCNT-2312064-AA-004	29166	19511.5
OCNT-2311760-AA-004	69128	32097
OCNT-2310480-AA-004	4030	1239.5
OCNT-2313040-AA-004	54827	16306.5
OCNT-2309202-AA-004	23810	7814.5
OCNT-2309522-AA-004	83648.5	21537.5
OCNT-2312080-AA-004	138459	110358
